,query,address,resptype,qname,qcontent,acontent
89,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70304&docId=326980753&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=90&search_sort=0&spq=0,1,"서초 9/남 복통, 아이가 배가땡기고 가끔 아프다고 하네요.",안녕하세요9살된 남자어린이입니다.요새 며칠째 배가땡기고 아픈다고 그러네요 식사와 변은 보통때와 똑같은데 병원엘 가봐야 하는지 감기증상이 있는데 그것때문에 그런지 모르겠네요 답변부탁드립니다 ( 서초 소아/ 남 복통),"안녕하세요, 닥톡-네이버 지식iN 상담한의사 황만기입니다.일단 어린아이가 복통을 호소할 경우, 일반적으로 염두에 두어야 할 몇 가지 사항에 대해 말씀드리도록 하겠습니다.반복성복통을 일으키는 원인으로는 해부학적 장애, 전염성 질환, 비감염성 염증질환과 생화학적 장애 등을 들 수 있으나 대부분의 경우 특별한 원인을 찾을 수 없는 기능성 복통이 가장 흔한 것으로 알려져 있습니다.학동기 아동을 대상으로 한 조사에서 전체 학생의 10~15%에서 이런 반복성 복통이 있는 것으로 조사되었고 이 중 기능성 복통이 70~75%, 꾀병이 5%, 기질적 질환이 있는 경우가 5%로 조사되었습니다.이런 기능성 복통은 연령에 따라 증상이 변화되는데 영아기에는 영아산통으로, 보행기에는 비특이적 만성설사로, 청소년기에는 만성 반복성 복통으로 나타나고, 성인이 되어서는 비궤양성 소화불량이나 과민성 대장증후군 등으로 나타나게 됩니다.가능성이 높은 경우> 1. 체중 감소, 성장 장애 등이 있는 경우 2. 혈변을 보이는 경우 3. 배꼽으로부터 먼 부위의 통증 4. 잦은 구토 증세를 보이는 경우 5. 만성 설사의 소견을 보이는 경우 6. 통증으로 인해서 수면 장애가 있는 경우 7. 발병 연령이 5세 이하이거나 14세 이상인 경우 이상의 경우에서는 기질적 질환의 가능성이 높으므로 정밀 검사를 받아보는 것이 좋습니다.위에서 잠깐 언급되었지만 아이의 경우 다른 특별한 신체적 이상 징후가 발견되지 않고 있다면 일단은 기능성 복통일 가능성이 더 많다라고 생각됩니다.그래도 혹시 어머님께서는 파악하시기 힘든 다른 징후가 나타나고 있을지 모르기 때문에 가까운 소아과나 어린이전문한의원에 내원하셔서 담당 선생님과 상담을 의뢰하시는 것이 좋을 것으로 생각됩니다.또 가정에서는 따뜻한 물수건을 아이 배 위에 대 주시는 핫팩 요법을 시행하시고 배 근육 윗부분을 살살 쓰다듬어 주는 마사지를 열심히 해 주신다면 아이의 증세가 조금은 가벼워질 수 있을 것으로 생각됩니다.평소 배가 아프다는 이야기를 하지 않을 때에도 예방 차원에서 위의 방법들을 시행해 주신다면 복직근의 긴장상태를 풀어줄 수 있어 복통 예방에 대단히 좋을 것으로 생각됩니다.※ 전문가 답변은 가격안내, 홍보성 내용을 포함하지 않으며, 원문은 출처를 통해 확인할 수 있습니다.  출처http://www.doctalk.co.kr/counsel/view/c-rk5EBSE-Ks-N3Ce             황만기  한의사      아이누리한의원 서초점 02-3474-1075   학력/자격 : 경희대학교 한의과대학 동서의학대학원 졸업(한의학박사) 전공 : 한방소아청소년과      예약     홈페이지     위치       알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2019.03.08."
90,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70104&docId=322533435&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=91&search_sort=0&spq=0,1,"만 25세 여자고, 만 22세에 복통으로 대장내시경 했었는데 용종 4개, 그 중 하나는 선종이었어요. 그 이후로 내시경 잘 받다가 지금 안받은지 2년가량 지났구요.요즘 계속 복통이 있었고, 변 볼 때마다 검붉은색? 소량의 피가 섞여나오는 변을 몇 주 봤었어요. 항문에 통증은 없었고요. 변을 보고 닦을때도 아주 약간 피가 뭍어나오는 정도여서 별다른 걱정은 하지 않았어요. 근데 오늘 배가 아파서 화장실에 앉았는데 변은 나오지 않고 느낌이 좀 이상하기에 봤더니 진한 붉은색? 피로 변기가 피바다가 되어 있더라구요. 그리고 닦는데도 출혈이 멈추지 않고(생리대를 해야 할 정도로) 생리혈처럼 핏덩어리도 같이 나왔어요.. 치핵은 평소에도 약간 있는 정도지만 변비는 원래 없고, 요 근래 하루 1~2회 부드럽게 변 잘 봤었는데 갑자기 피가 너무 많이 나오니 당황스럽네요. 소화기 내과를 가야할까요 아니면 항문외과를 가야할까요.. 피는 왜 나온걸까요..",,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 성천기 입니다.님의 경우는 항문 출혈이며, 장 출혈은 아닙니다.용종이나 암의 출혈은 더욱아닙니다.선홍색 출혈이고 출혈의 양이 많은 것은 항문 출혈 입니다.항문 출혈의 99%는 치질에 위한 것이며, 통증이 없는게 특징입니다.일부 통증을 동반한 출혈은 항문이 찢어진 치열의 출혈입니다.변이 딱딱하면 생기는 일입니다.님의 경우는 아마도 치질이나 치열의 증상으로 판단되고요,배변후엔 반드시 온수 좌욕(3분정도)을 매일 해주시고,변을 묽게 편하게 보는 방법을 찾아서 실천해주세요.조기 치질은 수술 보다는 약물 치료 임을 참고하시기 바랍니다.약물은 혈액 순환을 도와주는 디오스민 성분인 치센, 베니톨, 디오스민이 도움이 될 수 있습니다. 2주정도 해보세요. 그래도 안되면 항문 외과 치료가 필요합니다.            성천기      대장, 항문 외과 전문의      항사랑병원 052-269-0975   학력/자격 : 인제대학교 의학박사 전공 : 대장항문외과      예약     홈페이지     위치       알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2019.03.05."
91,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=331583992&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=92&search_sort=0&spq=0,1,"담낭제거 수술 후 복통, 소화불량이 계속됩니다.","안녕하세요~담석때문에 담낭을 제거한지 2년정도 된 20대 여자입니다.담석을 발견하기 전에도 소화불량, 복통이 잦았는데, 내시경을 해도 별 이상이 없다고 해서원인을 못찾다가 담석이 있다고 하여 담낭을 제거했습니다.그런데 담낭제거 수술을 받은 이후에도 계속 복통과 소화불량이 잦고, 배에 가스가 차는 현상, 변비 등소화기쪽 상태가 영 나아지지 않아 문의드립니다.수술 이후 검진에서 이상없다는 판정을 받았고, 담즙 분비가 제대로 안되니 식습관을 바꾸라는 말만계속되고 있습니다만 저는 과식을 하거나 지방을 많이 먹는 편이 아닙니다ㅠㅜ얼마전 메디락디에스 유산균을 한달 정도 먹었는데 가스차는 현상이나 변비는 아주 조금 나아졌지만복통은 그대로입니다.무슨 검사가 필요하고, 어떤 치료방법이 있는지 궁금합니다.",담낭 수술 부위에 특별한 이상이 없다면 상기 증상은 담낭이 원인이 아닌 위장관의 문제일 가능성이 있습니다. 소화기내과 진료 받길 바랍니다. 감사합니다.
92,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70115&docId=320129693&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=93&search_sort=0&spq=0,1,탈장수술후복통,1년전에 맹장수수을하고난 후 배꼽주의에 볼록한것이 튀어나왔었지만1년동안 불편함없이 잘지내다 갑자기 복통이 와서 병원을 방문하니 복강경수술한 부위에서 탈장이 생겨 수술을 해야한다고 했습니다 그래서  탈장수술을하고 2주정도는 복통으로 좀 힘들긴 했지만 점차 가라앉았습니다  그런데  3주정도가 되어가는데 갑자기 며칠전부터 왼쪽 옆구리 쪽에서 통증을 느끼지 시작했습니다 처음에는 수술로 인한 복통으로 생각이 들었는데 점점 왼쪽 옆구리와 배쪽으로 복통이 심해졌다 괜찮아졌다를 반복합니다  혹시나 탈장 부분에 막이 염증이 생겨서 그런가도 생각했는데 염증이 생기면 열이나고 구토가 발생한다고 하지만 전 구토나 열은 나지 않고 복통만 반복적으로 생기네요 혹시 인공막이 저에게 안맞는걸까요? 아니면 탈장후에 복통이 오래가는건가요? 다시 수술을 하게 될까봐 답답한 마음에 글을 올려봅니다,"안녕하세요. 하이닥-네이버 지식iN 상담의 심원섭 입니다. 수술후 장의 위치가 바뀌거나 장의 연동운동기능이 방해를 받아 장기능이 떨어지면서 장에 가스가 차고 이로 인해 장관팽창이 일어나 통증이 발생할 수 있습니다. 증상이 심하시면 진경제, 정장제나 가스제거제 등 약물치료를 받아 보시고 음식물 섭취도 유동식 등으로 소화잘 되는 식사를 해보시기 바랍니다.통증때문에 수술을 다시 하는 경우는 거의 없습니다.수술을 하더라도 재발이 아닌 이상 해줄 수술이 없습니다.장기능이 좋아지시려면 앞에 말한 증상치료와  음식물 조절, 적절한 보행운동 등이 도움이 됩니다.그래도 통증이 지속되시면 병원 진료를 받아 보시기 바랍니다. 치료 잘받으십시오.감사합니다.            심원섭      외과 전문의      건강한미래항외과의원 031-414-8275   학력/자격 : 건국대학교 의학전문대학원 외래 초빙 교수 전공 : 대장항문외과      예약     홈페이지     위치       알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2019.02.04."
93,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70101&docId=322638227&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=94&search_sort=0&spq=0,1,중3 변 검은색 및 불규칙적인 복통 어지러움,중3이되서 입시스트래스로 (예고쪽이라서 이런저런사정이) 인지 몰라도 4일전쯤부터 갑자기 복부부분 배꼽에서 왼쪽(자기 기준)이 쪼이듯이 아프다가 안아프다가를 하루에 그러더니 3일정도지난후에 병원을갔는데 스트래스성 위경련? 이라고 의사분이 진찰을해주셨고 약을먹은지 1일정도 지났지만 복통은그대로고 오늘 변을보니 검은색?과 갈색사이의 변이 나오더라고요 건강의 문제가있는건가요 최근 스트래스를 너무많이받아서 현기증이 오기도할정도였는데 뭐가문젠지  (다른문젠진몰라도 뒷목부분 부터 뒷머리? 부분이 찌릿찌릿해요) 혈압이좀 높은편이고요 평균보다 10정도? 높았던걸로기억해요 뭐가문젤까요,"안녕하세요. 하이닥-네이버 지식iN 상담의 심원섭 입니다.아직 약물치료의 효과가 덜나타난 것일 수 있으니 유동식(죽)이나 저잔사식이라 해서 속이 편해지는 식사를 하시는 것이 좋으실 것 같습니다.발병초기에는 1~2일 동안 절식으로 위를 비우게 한다.발병 2일째부터 소량의 물과 음료를 마시다가 적응도에 따라 섭취량 늘이기당질위주로 한 유동식을 공급하며 물리적 화학적 무자극 식사인 블랜드식을 섭취한다.☞식사처방의 예*저잔사식은 위장에 대한 저자극식 및 위산 분비를 억제하는 음식물 섭취하는데요.*식사 원칙은o 보리, 현미, 콩 등의 잡곡 대신 흰죽이나 유동식을 섭취한다.o 생야채, 해조류의 섭취를 제한한다.o 생과일 대신 과일통조림이나 과일쥬스를 마신다.o 육류와 가금류는 결체조직이 많은 부위를 피하고 연한 육류, 생선, 두부, 계란 등을 매끼 충분히 섭취한다.o 식욕이 저하된 경우에는 소량씩 자주 섭취한다.o 수분을 충분히 섭취한다.o 강한 향신료나 조미료의 사용을 제한한다.o 호두, 잣, 땅콩 등의 견과류와 참깨, 들깨 등의 종실류 섭취를 제한한다.o 유당불내증이 있는 경우 우유를 제한하고 그렇지 않은 경우 우유 및 유제품은 하루 2컵 이하로 제한한다.o 섬유소 함량은 1일 8-10g 이하로 한다.*유의사항o 오심과 구토, 식욕부진, 복부 팽만감, 상복부 통증, 피로감, 설사 증상이 가라앉고 차츰 회복기에 접어들 때에는 저잔사식에서 점차 정상식으로 옮겨가면서 통증이나 불편을 주는 식품만 선별적으로 제한하도록 한다.o 저 잔사식을 장기간 계속할 경우 정상적인 위장운동을 위축시키고 변비를 초래하며 증상을 악화시킬 수 있다.o 비타민 C, 엽산 및 무기질 등이 결핍될 수 있으므로 보충이 필요할 수 있다.약물치료와 병행해서 하셔야 회복이 빠르실 겁니다.변색이 진하게 보이는 경우도 많으나 완전 검은색이 아니라면 현재 장의 염증으로 그렇게 보이기도 하오니 치료를 잘 받으시고 차도가 없으시면 병원진료를 다시 보시고 치료 하시기 바랍니다.치료잘받으시고 건강빨리 회복하시기 바랍니다.감사합니다.            심원섭      외과 전문의      건강한미래항외과의원 031-414-8275   학력/자격 : 건국대학교 의학전문대학원 외래 초빙 교수 전공 : 대장항문외과      예약     홈페이지     위치       알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2019.03.06."
94,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70104&docId=321048167&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=95&search_sort=0&spq=0,1,저 치루가2번걸렸지만 설싸 복통 식욕감퇴드우그런거 아무것도없었는데 크론병인가요?,,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 이무혁 입니다.크론 병은    위장관의 염증성 질환 일종이므로       (일종의 자가 면역성 질환)    반드시 만성 설사, 복통이 동반되야 합니다.  알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2019.02.13."
95,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=329580845&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=96&search_sort=0&spq=0,1,복통 원인을 모르겠습니다.누군가와 음식을 함께 먹었기에 그 음식들로 인한 복통은 아닌것 같습니다.현재 3주 가까이 복통에 시달리고 있습니다.배변은 평소와 같으며 배꼽 위~~ 가슴 명치 사이 부분에 통증이 느껴지고 배가 계속 차가운 상태입니다.주로 자고일어났을때 통증이 제일 심하며주기가 불분명하여 아팠다 안아팠다 하는데자다가 아파서 깰정도로 통증이 심할때도 있습니다.해당 증상에 대한 병명과 치료법 또는 해결방법을 알고 싶습니다.,,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다. 흔히보는증상은 아닙니다 내시경 초음파 혈액 검사가 필요할것같아요 진료받아보셔요            홍인표  전문의      닥터홍가정의학과의원 02-333-8842   학력/자격 : 전북대학교 의학과 졸업 전공 : 가정의학과      예약     홈페이지     위치       알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2019.06.20."
96,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=323485003&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=97&search_sort=0&spq=0,1,mri 이상없음이지만 복통이 있습니다.,안녕하세요. 갑상선 여포성 양성 종양 반절제 수술을 한 후 퇴원당일날 급성복통으로 응급실에 갔습니다.CT를 찍었고 당시 췌장쪽에 뭐가 보인다고 3차병원을 가보라고 해서 옮겼습니다.심한 복통은 가라앉았으나 왼쪽 배를 누를때 통증이 느껴지고 소화불량이 있습니다.음식물 섭취시 가끔식 윗배에 통증이 느껴지기도 하구요.MRI를 찍었지만 결과는 이상없음을 받았으나 여전한 통증으로 인해 3개월뒤 한번 더 검사를 받기로 했습니다.하지만 지속적인 약한 복통과 소화불량이 있어서 걱정이 되네요.CT와 MRI 찍은걸 다른 병원에 들고 가도 되나요?의사마다 CT나 MRI를 볼때 해석을 달리하기도 하나요?췌장쪽이라고 하니깐 괜히 더 불안해져서 지식인에 글씁니다.,"안녕하세요. 하이닥-네이버 지식iN 상담의 김무웅 입니다.큰 대학병원 등의 3차 의료기관에 가시면 가지고 온 영상을 다시 판독하곤 합니다.가지고 가셔도 됩니다. 다만 MRI에서 큰 이상 소견이 없었다면 실제 이상이 없을 확률이 높겠지만췌장에서 뭐가 보였다면 걱정이 많으실 것으로 생각되니 한 번 타병원도 같이가보는게 좋겠습니다.상복부 통증이 있으면 내시경도 같이 해보는게 좋겠습니다.감사합니다.  알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2019.03.20."
97,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=311317280&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=98&search_sort=0&spq=0,1,"제가 복통과 변비가 너무 심해서 이틀전 위 대장내시경을 받았고 검사 결과 깨끗하고 위 대장 모두 정상이라는 소견을 받았습니다.다만 의사선생님께서 다른 사람들 장과 다르게 장이 반대로 있고 각져 있어서 변비가 자주 오고 과민성대장증후군도 나타난다고 하더군요,,, 그럴 수 도 있는건가요 ㅠ 만약 그렇다면 변비를 줄일 해결 방법은 없는건가요그리고 내시경 받은 이후 평균적으로 언제 배변이 가능한가요? 또 내시경할때 가스를 주입해서 그런지 꼬르륵 소리와 함께 가스가 움직이는게 느껴지고 배꼽밑을 누르면 아파요 언제쯤 사라질까요",,"안녕하세요. 하이닥-네이버 지식iN 상담의 심원섭 입니다.내시경 후 통증은 하루 이틀이면 보통 없어지시니 염려 놓으시기 바랍니다.변비를 해결하는 방법은 하루이틀로 끝나는 것이 아닌 꾸준히 수개월간 노력해야 합니다.1. 식사를 많이 하고 규칙적으로 한다. 특히 보리밥이나 조, 옥수수, 콩을 넣은 밥을 많이 드셔야 합니다.2. 섬유소가 풍부한 음식을 섭취한다. 옥수수나 야채, 콩나물, 김치, 배추시레기국, 오렌지, 콩, 보리,냉이 등을 많이 섭취한다. 이러한 음식을 많이 먹지 못할때는 정제화된 섬유질을 복용한다.3. 물을 많이 먹는다. 물을 많이 마시면 대변속의 섬유질이 물을 많이 흡수하여 변이 부드러워진다.4. 매일 운동을 30분이상 한다. 유산소성 전신운동으로 뛰거나, 걷기를 하며, 복근운동 또는 항문 괄약근운동을 한다.5. 부득이한 경우 윤활제나 변완화제등을 사용하는데, 특히 자극성하제(비*코딜, 둘*락스, 알로에, 비*사이드)등의 장기간 복용은 장내 신경총을 억제하여 장의 무력증을 일으키므로 신중히 사용해야하고 이런 자극성 하제 보다는 팽창성하제(섬유질)와 염류하제가 더 좋습니다. 그리고 글리세린 등으로 관장시키는 것 또한 습관성이 될 수 있으므로 단기간만 사용해야 합니다꾸준히 노력하시면 좋아지실 겁니다. 항상 건강하시기 바랍니다. 감사합니다.            심원섭      외과 전문의      건강한미래항외과의원 031-414-8275   학력/자격 : 건국대학교 의학전문대학원 외래 초빙 교수 전공 : 대장항문외과      예약     홈페이지     위치       알아두세요!  1.질문자의 정보 참조 용도로 활용 가능하며, 정확한 개인 증상 파악은 의료 기관 내방을 통해 진행하시기 바랍니다. 2.상담의사의 최종적인 의학적 소견을 나타낸 것이 아니며, 답변을 제공한 개인 및 사업자의 법률적 책임이 없음을 알려드립니다. 3.시의적, 물리적 환경에 따라 변경된 의학적 이견을 가질 수 있으며, 의학적 소견이 상이한 여러 의견을 모두 수렴하지는 않습니다. 위 답변은 답변작성자가 경험과 지식을 바탕으로 작성한 내용입니다. 포인트로 감사할 때 참고해주세요.   2018.10.04."
98,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70104&docId=334000005&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=99&search_sort=0&spq=0,1,무른변 설사 복통이 반복되는데 과민성 대장 증후군인가요?,궁금합니다,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 이무혁 입니다.   무른변 설사 복통이 반복되는 경우는..   치료 경험상 99%이상이       ( 과민성 대장 증후군 보다는..)   잘 못된   먹고 마시는 음식물관리에서 발생하고 지속됩니다.   - 따라서 음식물습관을 고치지 않으면 낫지 않습니다.   -  다음과 같이 추천합니다.    식사를 섬유질(잡곡식 90%이상의 잡곡밥 + 생야채 + 된장국 위주,,)            = 3가지를 기본식사로 하고 인스턴트 식품을 금지해야 합니다  (인스턴트류 = 라면, 빵,햄버거 ,피자. 핫도그, ,...과자류 + 콜라,사이다등 청량음료) (낫으면 자연식 위주로 섭취함 ) (변비 + 설사 치료를 염두에 둔다면 밥에 쌀을 빼고 100% 잡곡으로 해 보세요 가령 80% 현미 + 20% 찹쌀현미, 콩 , 수수..등 )   운동도 매우 중요합니다. 운동안하면 변이 잘 안나옵니다.            (하루 12000보 이상 걷기, 달리기 해 보세요.) (만보계 권함)  처음부터 무리하지 말고 매주 1000보씩 늘려 보세요   - 이 2가지로  반드시 고쳐지고 건강도 따라옵니다."
99,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70122&docId=332281345&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=100&search_sort=0&spq=0,1,"3개월전에 복통으로 응급실 다녀왔었는데요ct찍고했는데 그냥 아무이상없음으로 한두시간있다가 퇴원했어요궁금한건 영수증엔 ""외래""라고 나와있는데 정부24시 진료받은내역 보니깐 ""입원""으로 되있던데 이거 고칠수없는거가요?",,답변 드리겠습니다
100,복통,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=330136371&qb=67O17Ya1&enc=utf8&section=kin.qna&rank=101&search_sort=0&spq=0,0,"일주일째 복통을 앓고 있습니다.처음에 약국갔다가 소화제를 몇번 먹어도 낫질 않아작은 병원에 다녀왔고, 그곳에서 스트레스성 급성 위염같다고약을 지어줬으나 좀처럼 낫질 않았습니다. (복통이 계속 됨.)죽을 먹을 필요는 없다고 해서 정상식에 약을 먹었었죠.이후에도 계속 나아지질 않아서 큰병원에 갔습니다.하지만 따로 약이 맞지 않을 수도 있다며 주사 3방과 약 처방을 해주었고,더 심해지면 CT를 찍어보자고 했습니다.하지만 당일은 편하게 지냈으나 다음날 오전부터 다시 복통이 밀려왔습니다. 그래서 그날 하루는 끙끙대며 새벽에 응급실도 생각했지만버티고 버텨서 목요일인 어제 공복으로 병원에 갔습니다.근데 CT검사를 한 이후 복통이 멎었긴 했었고,CT결과는 별 이상이 없다며. 남은 약을 다 먹으면 될 것이라고 했지만 복통이 심해질 때를 대비해 약을 달라고 했더니 타이레놀을 처방해 주었습니다.문제는 오늘 아침이었습니다. 변은 잘 나왔지만 복통기미가 보여 아침으로 죽을 조금 먹고 남은 약과 타이레놀을 먹었습니다. 그리고 계속된 속쓰림에 죽을 너무 조금 먹은 게 아닌가 싶어 조금 더 먹은 상태지만 좀처럼 복통이 멎질 않습니다.컬러는 작은 병원에서 처방한 약, 흑백은 큰 병원에서 처방한 약입니다. (아침에는 스멕타를 제외하고 4종류의 약과 타이레놀을 복용했습니다.)아직까지 복통이 심합니다. 배꼽 위 부분이 쓰리고 구토기도 있습니다.제가 어떻게 해야 좋을까요? 오늘은 큰 병원 휴무일입니다.",,"안녕하십니까? 지식iN 사룰입니다☜   일주일째 복통을 앓고 있습니다. 처음에 약국갔다가 소화제를 몇번 먹어도 낫질 않아 작은 병원에 다녀왔고, 그곳에서 스트레스성 급성 위염같다고 약을 지어줬으나 좀처럼 낫질 않았습니다. (복통이 계속 됨.) 죽을 먹을 필요는 없다고 해서 정상식에 약을 먹었었죠. 그래도 죽이나 미음으로 먹었으면 좋았을 것을요.   이후에도 계속 나아지질 않아서 큰병원에 갔습니다. 하지만 따로 약이 맞지 않을 수도 있다며 주사 3방과 약 처방을 해주었고, 더 심해지면 CT를 찍어보자고 했습니다. 무슨 과로 가셨는지요?   하지만 당일은 편하게 지냈으나  다음날 오전부터 다시 복통이 밀려왔습니다.  그래서 그날 하루는 끙끙대며 새벽에 응급실도 생각했지만 버티고 버텨서 목요일인 어제 공복으로 병원에 갔습니다.   근데 CT검사를 한 이후 복통이 멎었긴 했었고, CT결과는 별 이상이 없다며. 남은 약을 다 먹으면 될 것이라고 했지만 복통이 심해질 때를 대비해 약을 달라고 했더니 타이레놀을 처방해 주었습니다.   문제는 오늘 아침이었습니다. 변은 잘 나왔지만 복통기미가 보여 아침으로 죽을 조금 먹고 남은 약과 타이레놀을 먹었습니다. 그리고 계속된 속쓰림에 죽을 너무 조금 먹은 게 아닌가 싶어 조금 더 먹은 상태지만 좀처럼 복통이 멎질 않습니다. 죽을 먹고 타이레통을 먹지 말고 소화제를 먹었으면 좋았을 것을.   컬러는 작은 병원에서 처방한 약, 흑백은 큰 병원에서 처방한 약입니다. (아침에는 스멕타를 제외하고 4종류의 약과 타이레놀을 복용했습니다.) 아직까지 복통이 심합니다. 배꼽 위 부분이 쓰리고 구토기도 있습니다. 제가 어떻게 해야 좋을까요? 오늘은 큰 병원 휴무일입니다. 119에 문의하면 오후, 야간, 주말 등에도 문을 열어서 진료를 보는 병원을 안내받을 수 있습니다. 건강보험도 적용되고요. 종합병원 소화기내과로 알아보시고 위, 대장내시경 검사를 받아보는 게 좋을 거 같습니다.   안녕히 계십시오☜  출처 : 무턱대고 병원들 가들 마라. : 분안의학(分案醫學, Separate guidance medicine)"
