,주요증상,주소,질문제목,질문내용,답변내용
22,콧물,https://www.hidoc.co.kr/healthqna/view/C0000127053,기침 콧물,갑자기 재채기가 계속 자주나면서 맑은콧물과 가래가 끼고 목이 칼칼하게 아픈데 왜이런 건가요?,"안녕하세요, 하이닥 이비인후과 상담의 전성호 입니다. 기침, 콧물 등의  증상이  불편하여 질문하신 것 같습니다. 아마도 감기에 의한 것이 아닌가 의심되며,  감기는  바이러스에 의해 발생하여, 콧물, 기침, 재채기, 코막힘, 목의 통증 등의 증상이 동반될 수 있는 누구나 걸리기 쉬운 질환입니다. 예방을 위해서는 평소  손을 자주 씻고, 귀가 후에도 반드시 손을 씻는습관을 갖는 것이 좋습니다.    눈을 비비거나  코에 손을 대는 습관은 좋지 않습니다. 건조한 실내의 습도를 조절하는 것이 도움 될 수 있지만,  습도를 너무 높이지 않도록 주의하여야 하고,  세균번식을 막기 위해서는 가습기 청소를자주 하여야 합니다.    또한 환기를 자주 하여  청결한 실내공기를 유지하도록 하며,  과로, 스트레스, 운동부족이  영향을 줄 수 있으므로, 평소규칙적인 생활과  균형 잡힌 식사로 건강상태를 유지하는 것이 좋습니다. 물을 많이 마시고,  외출 후에 양치질, 가글 등으로 구강청결에 신경을쓰는 것이 도움될 수 있으며, 불편함이 지속되면  이비인후과에서 진찰을 받고 자세한 사항을 상의하는 것이 좋겠습니다. 답변이 좀 도움이 되었는지요? 감사합니다. ( 이와 같은 답변은 참고사항이며, 법적인 책임이 동반되는 용도로 사용될 수 없습니다.   또한 정확한 검진과 판단은 이비인후과 진찰을 받고 전문의와 상의하여야 합니다.  )"
23,콧물,https://www.hidoc.co.kr/healthqna/view/C0000478036,조금이라도 맵거나 뜨거운 음식 먹으면 콧물이 나요,"다른 사람들이랑 음식 먹을 때 다른 사람들 휴지 한장 두장 쓸 때 진짜 저는 한 열번은 뽑아 쓰는 것 같아요 ㅠㅠ이게 엄청 뜨겁거나 매운 음식을 먹은게 아니라어느정도 따뜻 ,매콤한 음식을 먹어도,갑자기 환경 온도차가 급변해도 그래요제가 안면홍조가 심해서 맵거나 뜨거운 음식 먹으면 얼굴도 빨개지는데 콧물이라도이거 어떻게 수술로 못 고치나요??",안녕하세요.  하이닥 외과 상담의 이학민입니다. 안타깝지만 질문자님께서 말씀하신 증상들은 지극히 정상적인 생리적 현상으로 수술로 교정하는 것은 불가능합니다.  감사합니다. 
24,콧물,https://www.hidoc.co.kr/healthqna/view/C0000067457,콧물,안녕하세요.제가 비염이 있는데요아침마다 콧물이 되게 심해요그래서 아침마다 훌쩍훌쩍 거리기도하고 콧물도 심하게 풀고 하거든요근데 요즘들어 콧물을 훌쩍거리거나 풀기만해도 미간이 너무아파요;;이상하게 미간이 엄청아퍼요;;지금도 되게 아프거든요 감기까지 걸려서 코가 심한데아까 2시간전에 코를 풀었는데 그때부터 미간이 아프면서계속 두통처럼 아프네요 가만히만 있어도그러다가 코로 물을마신것처럼 쎄~하게 아프기도 하구요미간을 살짝 건드려봐도 심하게 아퍼요;;지금도 계속 아프구요.. 왜그런거죠??,"안녕하세요.  하이닥 이비인후과 상담의 이승석입니다. 미간에는 전두동이라고 하는 동굴같은 공간이 있는데, 여기에 농이 차는 경우를 부비동염 혹은 축농증이라 합니다.  이비인후과에서 축농증 여부를 확인하시고, 치료받으시는 것이 좋겠습니다.  감사합니다. "
25,콧물,https://www.hidoc.co.kr/healthqna/view/C0000421060,콧물,"제가 코피 났을때 얼른 나갈 준비를 해야 돼서 코에 휴지를 꽂아둔채로 머리를 거꾸로 숙여서 감았는데 그뒤로 코위쪽에 코피랑 콧물이 같이 덩어리 진채로 뭉쳐있는것 같아요ㅜㅜ코가 숨도 잘 안쉬어지고 가래를 뱉으면 코피랑 섞여나오고, 코를 풀어도 코피랑 같이 섞인 콧물이 나와요이거 이대로 두면 자연스럽게 없어지나요? 아님 억지로라도 빼야 하나요?","안녕하세요, 하이닥 이비인후과 상담의 전성호 입니다. 코 안의 코피 덩어리가 걱정되어  질문하신 것 같습니다.  혈관에서 바깥으로 빠져나온 피는 시간이 지나면서 굳어지게 됩니다.   코피도 코 안에서  덩어리가 만들어질 수 있습니다.   대부분은   이렇게덩어리가 만들어지면  코막힘이 있고 불편하게 느껴지기 때문에  코를 풀면서바깥으로 배출하게 되지요. 지금의 경우,  코 안에 덩어리가 막고 있는 것인지,  어느 정도인지 알 수는 없지만코피에 의한 덩어리라면  시간이 지나면서 저절로 빠져나올 가능성이  많습니다. 혹시 불편함이 지속되면  이비인후과에서 진찰을 받고  상태를 확인해보는 것이 도움될 수 있습니다. 답변이 좀 도움이 되었는지요? 감사합니다.  ( 이와 같은 답변은 참고사항이며, 법적인 책임이 동반되는 용도로 사용될 수 없습니다.   또한 정확한 검진과 판단은 이비인후과 진찰을 받고 전문의와 상의하여야 합니다.  )"
26,콧물,https://www.hidoc.co.kr/healthqna/view/C0000421060,콧물,"제가 코피 났을때 얼른 나갈 준비를 해야 돼서 코에 휴지를 꽂아둔채로 머리를 거꾸로 숙여서 감았는데 그뒤로 코위쪽에 코피랑 콧물이 같이 덩어리 진채로 뭉쳐있는것 같아요ㅜㅜ코가 숨도 잘 안쉬어지고 가래를 뱉으면 코피랑 섞여나오고, 코를 풀어도 코피랑 같이 섞인 콧물이 나와요이거 이대로 두면 자연스럽게 없어지나요? 아님 억지로라도 빼야 하나요?","안녕하세요, 하이닥 이비인후과 상담의 전성호 입니다. 코 안의 코피 덩어리가 걱정되어  질문하신 것 같습니다.  혈관에서 바깥으로 빠져나온 피는 시간이 지나면서 굳어지게 됩니다.   코피도 코 안에서  덩어리가 만들어질 수 있습니다.   대부분은   이렇게덩어리가 만들어지면  코막힘이 있고 불편하게 느껴지기 때문에  코를 풀면서바깥으로 배출하게 되지요. 지금의 경우,  코 안에 덩어리가 막고 있는 것인지,  어느 정도인지 알 수는 없지만코피에 의한 덩어리라면  시간이 지나면서 저절로 빠져나올 가능성이  많습니다. 혹시 불편함이 지속되면  이비인후과에서 진찰을 받고  상태를 확인해보는 것이 도움될 수 있습니다. 답변이 좀 도움이 되었는지요? 감사합니다.  ( 이와 같은 답변은 참고사항이며, 법적인 책임이 동반되는 용도로 사용될 수 없습니다.   또한 정확한 검진과 판단은 이비인후과 진찰을 받고 전문의와 상의하여야 합니다.  )"
27,콧물,https://www.hidoc.co.kr/healthqna/view/C0000383977,18개월된남아손자가콧물이한달이상나오고간헐적으로기침합니다 ,18개월된남아손자가콧물이한달이상나오고간헐적으로기침합니다.동네소아과에서는그러려니하라지만너무오래가서걱정스럽습니다.어떻게하면좋을까요?,"안녕하세요, 하이닥 소아청소년과 상담의 서정호 입니다. 입원할 정도로 심한 상황이 아니라면, 가까운 소아과에서 경과를 지켜 보는 것이 최선입니다. 어린이집을 다니고 있다면, 이것이 가장 큰 원인입니다. 가급적이면 아픈 아이들과 노출을 줄이는 것이 필요합니다. 외출시에는 마스크를 꼭 하고, 외출 후에 손씻기도 철저히 해 보세요. 병원도 증상이 있는 동안은 이어서 다니는 것이 필요합니다. "
28,콧물,https://www.hidoc.co.kr/healthqna/view/C0000220287,콧물이 노랗고 몸이 간질거려요.,자고일어나면 코가막혀있고 노랗고 갈색 콧물이나와요몸도 간질하고요,"안녕하세요, 하이닥 이비인후과상담의 이상덕 입니다. 기재해주신 내용으로 보아 콧물과 전신 소양감으로 고민이 많으셨으리라 생각됩니다. 노랗고 갈색 콧물이 나는 경우 축농증(부비동염)을 의심할 수 있습니다. 축농증은 증상의 기간에 따라 급성과 만성으로 나뉘며, 치료법은 약물치료 혹은 수술치료법 등이 있습니다. 가까운 이비인후과에 내원하시어 검사를 통해 치료계획을 상담받으심이 좋을 것 같습니다. 질문에 답변이 되었기를 바랍니다. 감사합니다. "
29,콧물,https://www.hidoc.co.kr/healthqna/view/C0000229610,"아기 기침,콧물",현재 해외여행중입니다18개월 아기가 (11kg) 약간의 재채기를하고 (하루에 10번~20번) 맑은 콧물이 흘러서밤에 비상약으로 처방받은 콧물약 시럽을 한번 먹인 상태입니다. 이럴때는 콧물약을 먹이는게 나은가요 기침가래약을 먹이는게 나은가요? 둘다 먹여야하나요?둘다먹이면 너무 셀거같아서 일단 콧물약 하나만 먹인상태에요 밤에 잘 자긴하는데 코가 넘어가는지 어쩔때는 약간 가래끓는 소리같은게 나기도 하네요.,"안녕하세요, 하이닥 소아청소년과 상담의 서정호 입니다. 기재해주신 해외 여행 중 아이의 증상으로 고민이 많으셨으리라 생각됩니다. 진찰하지 않고 약을 먹이는 것은 부작용의 위험이 있습니다. 글 내용만 보자면 콧물만 용량대로 먹이시고 기다려 보는 것이 좋을 것 같습니다. 질문에 답변이 되었기를 바랍니다. 감사합니다. "
30,콧물,https://www.hidoc.co.kr/healthqna/view/C0000103419,"콧물,기침,설사","몇일 전 부터 열은 없으나 콧물, 기침, 설사를 하고 있습니다 혹여나 해서 요즘 큰 문제가 되고있는 질명과 관계가 있는지 궁금합니다",안녕하세요.  하이닥 호흡기내과 상담의 진성림 입니다.  콧물과 기침 설사는 최근 문제가 되는 MERS 의 임상 증상과는 거리가 있습니다. 메르스 감염은 대부분 고열이 나고 근육통증과 기침 호흡곤란이 동반됩니다. 메스꺼움과 복부 불편감과 같은 위장관 증상이 동반 되는 경우도 있으나 대부분 열이 동반되기 때문에 지금 증상과는 별 관계가 없는 것 같습니다. 감사합니다. 
31,콧물,https://www.hidoc.co.kr/healthqna/view/C0000025711,당뇨와콧물의상담입니다,"- 혈압 :140-90- 키/체중 174: cm /70 kg- 가족력(가족, 친척의 건강, 질환 등) :- 과거병력 :당뇨와혈압약을 6년전부터 복용하고있읍니다- 상담내용 :나이는 65세이고 남자입니다 3년전부터 열심히 운동합니다
현재식전140-160식후180-220 이손가락혈액측증수치입니다
 근데 작년부터 맑은 콧물이한방울씩 계속흐럽니다 겨울엔더심합니다
시원한답변 감히부탁드립니다","콧물과 당뇨병, 고혈압은 무관합니다.  겨울에 심해지는 것으로 보아 냉(cold) 알레르기-계절 알레르기라 여겨집니다.  알레르기 전문의의 도움이 필요합니다. 
아울러, 혈당이 다소 높습니다.  약간의 노력이 더 필요합니다. 
더욱 건강하십시오. "
32,콧물,https://www.hidoc.co.kr/healthqna/view/C0000032547,"콧물이 많고, 단내가 나요~","- 성별 :- 혈압 :- 키/체중 : cm / kg- 가족력(가족, 친척의 건강, 질환 등) :- 과거병력 :- 상담과 관련된 주요 증상, 의심 질환명 :- 상담내용 :코에 콧물이 자주 나구요 어미니가 담배하시는데 담배떔에 코구멍에서 단내 나는거아니지 의심 갑니다.... 코구멍에서 단내 나는거 몇칠 되걸로 확인되는데자꾸 진행가면 위협안가요>?? 머리가 많이 아픈시다는데 ...",안녕하세요.  하이닥 이비인후과 상담의 홍현정 입니다. 일단 질문하신 분의 증상인지 부모님의 증상인지는 명확치 않은 것 같습니다.  콧물이 계속 나시면서 코에서도 냄새가 난다면 급성 비염증상이 있으신 것으로 생각이 됩니다.  만약 코막힘도 심하고 두통도 있다면 가까운 이비인후과에서 빨리 치료하시는 것이 좋으실 것으로 생각합니다.  .  증상이 있는 동안은 금연하시는 것이 증상을 줄이고 약먹는 기간을 줄이는데 도움이 될 수 있습니다.  도움이 되셨기를 바랍니다. 
33,콧물,https://www.hidoc.co.kr/healthqna/view/C0000075807,콧물이 너무 많이 흘러요 ㅠ,"안녕하세요.
콧물때문에 질문 좀 드릴게여..
콧물이 너무 많이 흘러요 ㅠ
코성형전에는 이런 증상이 전혀 없었는데요..
6개월전에 인천에 있는 병원에서.. 코성형을 해거든여..
근데 그 후에 콧물이 너무 많이 흘러서 불편해요..
진짜...속상해요...ㅠㅠㅠ
이건 왜 그런거죠? 성형이 잘 못 된거가여?",안녕하세요.  하이닥 이비인후과 상담의 김선구입니다. 코성형후 콧물이 많이 흐른다구요~보통 코성형후 1개월 정도까지는 콧물이 흐르는 경우가 있을 수 있습니다. 이런 증상은 보텅 1개월이 지나면 자연스레 없어지구요. 하지만 그 정도가 심하다거나 오래 된다면이비인후과에 내원하시어 치료를 받아 보시길 권합니다. 답변이 되었나요~궁금한점 있으면 또 질문해 주세요~좋은 하루 되세요~
34,콧물,https://www.hidoc.co.kr/healthqna/view/C0000368676,식사만 하면 맑은 콧물이 흐릅니다.,식사만 하면 맑은 콧물이 흐릅니다.평소에는 멀쩡한데 어느정도 양의 음식을 먹으면먹는동안 계속 맑은 콧물이 나오다가다먹고나면 또 금방 그치는데 뭔가 음식물에 알레르기 반응이 오는 걸까요?음식물 종류를 가리지 않고 콧물이 나와서짐작도 못하겠습니다.,"안녕하세요, 하이닥 한방과 상담의 최승영 입니다. 비염이 잘 발생하는 주요 기저원인으로 먼지 등의 항원, 몸이 찬 냉체질, 원기저하가 있습니다.  식사시 맑은 콧물이 흘러내리는 혈관운동성비염은 원기저하와 관련있는 것으로 사료됩니다.  식사중 일시적 원기저하 상태에서 콧물이 흐르는 것으로 보입니다.  진찰후 원기저하, 비정상 허열 등 체질상태를 교정하면서 비염 처방하여 치료에 도움이 될 수도 있을 것입니다. "
