"","주요증상","주소","질문제목","질문내용","답변내용"
"21","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000209473","커피 마시고 잤는데 가슴이 답답하고 아파서 깼습니다","커피를 마시고화장실간다음에 잤는데가슴이답답하고 아파서 깼습니다물은 하루종일 안마셨구요심한병일까요?","안녕하세요, 하이닥 영양상담사 김계진 입니다. 가습이 답답하고 아프신 원인이 무엇인지는 의료진의 정확한 진료를 통해 확인할 수 있을 것 같습니다. 단, 커피를 드신 후 취침을 하셨기 때문에 카페인에 의한 일시적인 자극이 영향을 미쳤을 수도 있습니다. 카페인인 개인에 따라 민감도가 다르고, 또 몸이 피곤하거나 약해지면 카페인에 의한 자극이 심해져 심장박동이 빨라지고 울렁거리는 증세 등이 생길 수 있습니다. 커피 섭취 후 화장실에 가셨으니, 드신 카페인이 소변을 통해 몸밖으로 배출되려면 시간이 일정 시간이 소요됩니다.  따라서, 커피 드신 후 중추신경의 자극에 의해 이뇨 작용이 생겨 소변이 마렵기는 하지만 섭취한 카페인이 바로 배출되는 것은 아니므로 카페인에 의한 영향은 지속될 수 있습니다. 평소 카페인에 대해 덜 민감하셨더라도 몸 상태가 피곤하거나 건강하지 않은 상태라면 예민하게 반응이 올 수 도 있습니다.   그러나, 평소 카페인 섭취 후 특별한 문제가 없으셨다면 나타나신 증상이 커피때문으로 보기에는 어렵습니다. 가능한 빠른 시간내에 병원에서 진료를 받으시기 바랍니다. 감사합니다. "
"22","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000170186","숨 쉴때 가슴이 아프고 왼쪽 가슴부위를 누르면 통증이 있습니다. 왜그런거죠?","숨을 쉴때 가슴이 아프고 왼쪽 가슴 부위를 누르면 통증이 있습니다 왜그런거죠?","안녕하세요, 하이닥 호흡기내과 상담의 진성림 입니다. 숨을 쉴 대 가슴이 아프고 좌측 가슴 부위를 누르면 통증이 있다고 하셧습니다.  호흡할 때 흉통이 있다는 것은 호흡기 질환이나 흉막 질환이 동반되어 있을 수 있습니다.  왜 흉통이 있는지 원인을 알기 위해서는 진료와 검사가 필요합니다.  근처 내과에 가셔서 흉부 사진과 폐기능 검사등의 기초적인 검사를 받아 보시기 바랍니다. 감사합니다. "
"23","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000342249","평상시에 편히쉬고있다가도 갑짜기 가슴이 아픕니다먼가  ...","평상시에 편히쉬고있다가도 갑짜기 가슴이 아픕니다먼가 언쳐있는것처럼 짧게는 10분 길게는 30분정도 정신없이아프다가 괜찮아집니다심장문제인가싶어 심장초음파랑심전도검사도했는데 아무이상이 없다고하고 거의한달에 한두번씩 가슴이아픈데 어디를검사해야할까요?","안녕하세요, 하이닥 내과 상담의 태재웅 입니다. 가슴이 아픈 증상의 원인에는 심장만이 있는 것은 아닙니다.  식도나 위등의 소화기 기관의 원인으로도 통증이 나타날 수 있고, 근육이나 뼈, 그리고 관절같은 골격계 문제로 통증을 수반할 수도 있습니다.  물론 폐등의 호흡기의 문제로도 통증은 나타날 수 있으며, 심리적 요인으로도 증상의 발현이 가능합니다.  내시경같은 위장관계 검사를 해보시는 것이 좋을 것 같습니다.  병, 의원 방문하셔서 상담받아 보십시오.  감사합니다. "
"24","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000196503","오른쪽 가슴이 콕콕 찌르듯이 아픕니다","안녕하세요 18세 여성입니다.한 이주일 전쯤인가 부터  오른쪽 가슴이 콕콕찌르듯이 아픕니다.더 정확히는 가슴바로 아래,명치 바로 옆이 아픕니다.만져보면 딱딱한게 근육인지 뼈인거같고 그 속이 아픈거 같습니다.아픈거는 한 2~3분 아픈거 같고 어제도 아팠고 오늘도 아픕니다. 일주일 전까지는 가끔 아팝는데 요즘따라 하루에 한번씩 아프고 아프고 나면 심장부분이 답답하게 느껴질때도 있습니다.그리고 한번아프고 나면 약간 찌릿찌릿한 느낌이 한동안은 남아있습니다.요즘들어 심장도 불규칙하게 뜁니다.가만히 앉아있는데도 심장이 빨리뛰었다가 느려지고 통증이 느껴질때는 안정 심박수보다 낮은 심박수로 뜁니다.두통도 계속있고 운동을 할때면 어지러운 느낌이 듭니다.오늘은 하루종일 두통에 어지러워서 계속 비틀거렸고 심장도 불규칙하게 뛰고  통증까지느껴졌습니다.왜 계속 아픈지 궁금합니다.","안녕하세요, 하이닥 내과 상담의 정경원 입니다. 오른쪽 가슴통증은 심장 관련 흉통 가능성이 매우 적습니다. 다만 두근거림, 심장이 불규칙하게 뛰는 느낌, 어지러움이 있다고 하셨으므로, 가까운 내과를 방문하시어 진료 및 심전도 검사를 시행하시고, 부정맥 등에 대해 확인해 보시는 것이 좋겠습니다. 감사합니다. "
"25","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000310798","가끔식 가슴이 쥐어짜는 듯이 아프고,귀속과 잇몸이 아픈 ...","가끔식 가슴이 쥐어짜는 듯이 아프고,귀속과 잇몸이 아픈증상이있읍니다.왜 그런지오?","안녕하세요, 하이닥 한방과 상담의 윤홍일 입니다. 가슴 통증과 귀속 통증, 잇몸 통증이 연관된 것은 아닌 것으로 보이고요. 중년 이상이시면 우선 심장내과 진료 받아 보시고요. 젊으시면 가슴근육인 대흉근이나 소흉근의 긴장 상태를 확인하셔서 풀어 보세요. 잇몸 통증은 잇몸에 염증이나 치주질환이 잇는지 확인하셔야 하고귀속 통증은 간헐적이면 큰 문제는 아닌것으로 보이고 만약 지속적이면 이비인후과 다녀오세요. 말씀하신 증상은 진료를 보셔야 확인할 수 있는 증상들입니다. 건강하시길. . . "
"26","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000247543","몇일째 왼쪽가슴이 찌르듯이 아프고 점점 아픔에 강도가  ...","몇일째 왼쪽가슴이 찌르듯이 아프고 점점 아픔에 강도가 쌔지고 있습니다 이유가뭘까요? 매일매일 소주2병정도 마시고있고 두달간 살이 7키로가 불었습니다 술때문일까요?20대 후반 여성 키163 몸무게60 다른질병은없구요 가족중에도 크게아픈사람은 없습니다","안녕하세요, 하이닥 마취통증의학과 상담의 차상현 입니다. 좌측 가슴이 찌르듯 아픈 경우 가장 먼저 내과적 질환을 배제하여야 합니다.  매일 소주 2병 정도 드시는 것으로 보아 심근 경색이나 역류성 식도염, 기흉 등의 질환을 배제할 수 있는지 확인하여야 합니다.  상기 질환이 배제된 이후에 흉추 추간판 탈출증, 대흉근 및 소흉근 근육통 등을 의심할 수 있습니다.  통증이 심하신 경우라면 가까운 내과에 방문하셔서 먼저 진찰을 받으신 후 이상이 없다는 진단이 나오시면 가까운 통증의학과 등에 방문하셔서 진단을 받아보시는 것이 좋겠습니다.  감사합니다. "
"27","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000350592","너무 가슴이 아프고 슬픈날","너무 가슴이 아프고 슬픈날","안녕하세요, 하이닥 운동상담사 이원우 입니다. 가슴이 아프고 슬픈 날이라면 우울한 날 인 듯 한데요.  심리적인 부분은 정신과에 상담을 받아보시는 것이 좋을 듯 합니다.  스트레스는 만병의 근원이라 했습니다!!! 가슴 아픈 일을 생각하지 마시고 긍정적인 날들을 기억해보시고 규칙적인 운동을 시작 해보시는 것을 권유 드립니다.  운동은 엔도르핀 호르몬을 촉진시키고, 체력증진에 도움을 주어 우울감과 스트레스를 해소하는 힘을 길러줍니다.  실제로 한 연구에서 일주일에 3회 운동한 사람은 운동하지 않은 사람에 비해 우울증 발생률이 16% 정도 낮은 것으로 나타났습니다.  어떤 운동이든 좋습니다.  운동은 본인이 재미있고, 꾸준히 지속할 수 있는 운동을 선택하여 꾸준히 하는것이 도움이 됩니다. 지금과 같은 기분을 빨리 떨쳐내시고, 긍정적인 질문자 분이 되시길 기도해봅니다.  감사합니다. "
"28","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000380623","아침에온쪽가슴이뜨끔하더니좀있다가기침을하는데가슴이많이아프네요","51세 남 키163  몸무게59아침에온쪽가슴이뜨끔하더니좀있다가기침을하는데가슴이많이아프네요오전에는어깨죽지부분까지같이아프고오후에는기침하기힘들정도로아픔니다목덜미까지아픕니다","안녕하세요, 하이닥 마취통증의학과 상담의 최종환 입니다. 가슴부위의 통증은 대부분 가슴부위의 신경,인대,근육의 문제입니다통증부위를  만져보면 가장통증이 심한곳이 있을것입니다통증이 가장심한곳을  가볍게 마사지를하여 충분히 풀어주시고  통증부위에 열감이 있으면냉찜질, 열감이 없으면 온찜질을 해주시기 바랍니다특히 목욕탕같이 따뜻한 곳에서 스트레칭이나 근육이완운동을 해주면  효과가 더 좋을것입니다소염진통제와 근육이완제의 병용도 도움이 됩니다그래도 통증이 지속되면 통증의학과나 정형외과에방문하여 상담하시기 바랍니다감사합니다"
"29","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000362456","가끔 가슴이 쥐어짜듯 아프면서 동시에 두통감과 잇몸 뿌리쪽까지 아프다가 십여분뒤 괜찮아지곤 하는데 왜 그런가요?","가끔 가슴이 쥐어짜듯 아프면서 동시에 두통감과 잇몸 뿌리쪽까지 아프다가 십여분뒤 괜찮아지곤 하는데 왜 그런가요?","안녕하세요, 하이닥 심장 내과 상담의 송봉근 입니다. 통증의 원인에 따라 다릅니다.  연관통일수도 있고 원인은 다양합니다. 증상이 지속되면 가까운 심장 전문 의원 방문하여 상담해 보시기 바랍니다. "
"30","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000225290","가슴이 너무아파요.  ","가슴이 너무아파요. 저녁에 잘때 똑바로 누워서 자려고하면 가슴이 눌리는느낌을 받아서 옆으로 누워자요. 자고 아침에 일어나면 가슴이 너무너무아프고 마치누군가가 밤새 꽉잡고있다가 놔서 얼얼하고 그런느낌이요. 이증상이 지금 한 세달정도 지속되고있고 일상생활에 불편해요. 야즈처방받은지 세달정도되엇는데  그부분이랑 관련이있을까요? 병원에 가봐야할까요?","안녕하세요, 하이닥 산부인과 상담의 한지운 입니다.  야*를 드시면 유방통등이 생길 수 있습니다.  갑자기 가슴이 부풀어 오르는 듯한 느낌 또한 생길 수 있으나 기저 질환을 배제해야 하기 때문에 유방초음파 등을 받아보시고 이상이 없으실 경우엔 야즈 때문일 가능성이 제일 큽니다.  이 경우엔 지속적으로 복용할 경우 익숙해지시니 야* 복용은 지속하시기 바랍니다. 감사합니다. "
"31","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000121439","숨쉴때 가끔 왼쪽가슴이 아파요","저가 의자에서 앉았다일어나기만해도 심장이 뛰는게느껴질정도로뛰고 어지러워요근데 몇일전에 갑자기 너무어지러워서 움직이다 균형일어서 쓰러질뻔해가지구 병원에가서 피검사를해봤거든요 맥을재봤는데 조금 불안정하다구 하더라구요 순환기내과로가보라고...근데 저가 가끔 숨쉴때 왼쪽 가슴쪽이 찌릿찌릿 아플때있는데 혹시 관련이있나요???","안녕하세요, 하이닥 심장 내과 상담의 송봉근 입니다. 해외 학회 연자 참석 관계로 답변이 늦어 미안합니다. 가슴 통증과는 관련은 없으나 어지러운 것은 빈혈이나 갑상선 이상 혹은 기립성 저혈압 가능성 있습니다. 인근 심장 전문 의원 방문하셔서 상담 해 보시기 바랍니다. 감사합니다. "
"32","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000230103","왼쪽가슴이 갑자기 조이듯이 아프대요 ","나이 15살 남아 키 174  몸무게 50kg왼쪽가슴이 갑자기 조이듯이 아프데요 처음으로 4월 말쯤부터 현재까지 3번정도 발병발병시간은 2-3분정도 왜그럴까요 병원은 무슨과로 가야하나요","안녕하세요, 하이닥 심장 내과 상담의 송봉근 입니다. 15세 청소년이 왼쪽가슴이 갑자기 조이듯이 아프다고 지속적으로 이야기를 한 것으로 보입니다.  앞으로도 증상이 지속되는 경우 가까운 심장 전문 의원 방문하여 상담해 보시기 바랍니다. 감사합니다. "
"33","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000104745","가슴이 답답하고 아프고 부었습니다","안녕하세요. 20대 초반 성인 남성입니다.다름이아니라 한 3~4달전부터 가슴이 답답하고 통증이있고 부었습니다..첨부파일 사진에서 보시면 파란색으로 동그라미 친부분이 답답하고 막 뻐근하고 심지어 가슴을피거나 스트레칭을하면 파란색으로 동그라미 친부분에서 뚜두둑 소리가 나면서;;가슴에서 손가락 꺾을때와 같은 뚜둑 소리가 납니다.. 그것도 여러번이요..근데 이렇게 뚜둑소리가 나고나면 약간은 뻐근한게 덜 합니다.처음엔 심장이나 폐질환인가 싶어 한 2달전에 병원에서 검사도 해봤지만 이상은 없다고 하더라구요.그래서 스트레스성인가.. 하기에는 딱히 스트레스 받는 것도 없구요 ㅠㅠ..그러면 근육통같은데.. 거의 4달가까이 근육통이 지속되는게 가능한가 싶기도 하구요 ㅠㅠ 그리고 빨간색으로 동그라미 친 부분은 부어있습니다... 왼쪽겨드랑이하고 가슴 끝 부분사이인데오른쪽에 비해 저부분이 확실히 부어있습니다... 그리고 부은거 확인하려고 막 만지고나면 살짝 아프기도 하구요 .. 또한 왼쪽 가슴부위에서 가끔 불규칙적으로 찌릿 하거나 콕콕 쑤시는 통증이 있는데 이게 심장통증인가 다른통증인가는 모르겠습니다... 근육통증이라기엔 오른쪽가슴은 딱히 그런 통증이 없어서 심장통증 같기도 하구요...뭐가 원인일까요.. 미치겠습니다 이거때문에 뭘 하든 무기력해지고 의욕도 사라집니다 ㅠㅠ항상 뭘 하든 가슴답답한게 신경쓰이고 4달전부터 지금이순간까지 한번도 안답답했던 적이 없습니다..특히 복장뼈? 흉골? 부분이 제일 답답하고 뻐근합니다..심장 두근거리는것도 계속 느껴지구요 ... 근육통일까요... 신경성일까요 ... 아니면 뚜둑소리 나는걸 보니 연골에 염증이라도 생긴걸까요..아직 정형외과나 신경과 는 안가봤습니다 ..","안녕하세요.  하이닥 흉부외과 상담의 송창민 입니다.  수개월 이상 통증이 지속되고, 운동시 악화되는 증상이 있다면, 병원에 방문해 연골이나 근육의 염증 여부를 확인해 볼 필요가 있습니다. 가까운 흉부외과에 내원해 정확한 상태를 확인해 보시기 바랍니다.  감사합니다. "
